,satisfaction_level_percentage,last_evaluation_percentage,number_project,average_montly_hours,time_spend_company_years,Work_accident,left,promotion_last_5years,department,salary
5769,0.49,0.86,5,235,5,0,0,0,1,0
5770,0.73,0.95,3,258,3,0,0,0,1,0
5771,0.53,0.6,5,247,3,0,0,0,1,0
5772,0.77,0.83,6,271,3,0,0,0,2,0
5773,0.45,0.62,6,129,5,0,0,0,2,0
5774,0.95,0.78,5,246,3,0,0,0,2,0
5775,0.86,0.69,5,157,4,0,0,0,2,0
5776,0.59,0.58,4,233,4,0,0,0,2,0
5777,0.95,0.63,4,153,3,0,0,0,2,0
5778,0.7,0.92,4,142,2,1,0,0,2,1
5779,0.56,0.64,5,241,3,1,0,0,2,1
5780,0.5,0.92,3,186,2,0,0,0,2,1
5781,0.76,0.92,4,154,3,0,0,0,2,1
5782,0.85,0.77,5,263,3,0,0,0,2,1
5783,0.98,1.0,5,150,3,0,0,0,1,1
5784,0.65,0.4,2,277,2,0,0,0,1,1
5785,0.44,0.97,4,240,5,1,0,0,1,1
5786,0.55,0.97,3,222,2,0,0,0,9,1
5787,0.16,0.8,4,140,5,1,0,0,3,1
5788,0.16,0.9,6,213,2,0,0,0,3,1
5789,0.75,1.0,4,272,4,1,0,0,3,1
5790,0.59,0.57,4,261,2,0,0,0,3,2
5791,0.48,0.87,3,236,2,0,0,0,3,0
5792,0.18,0.68,6,154,5,0,0,0,4,1
5793,0.8,0.72,3,271,2,0,0,0,4,1
5794,0.8,0.88,3,154,2,0,0,0,4,1
5795,0.15,0.52,4,207,4,0,0,0,4,1
5796,0.62,0.86,4,181,2,0,0,0,3,0
5797,0.21,0.99,6,165,4,1,0,0,6,0
5798,0.9,0.82,3,203,2,0,0,0,6,0
5799,0.51,1.0,4,197,2,0,0,0,6,0
5800,0.99,0.9,4,177,3,0,0,0,6,0
5801,0.71,0.49,4,273,2,1,0,0,6,0
5802,0.89,0.93,4,141,2,0,0,0,5,0
5803,0.74,0.67,4,158,3,0,0,0,0,0
5804,0.84,0.85,3,243,2,0,0,0,7,0
5805,0.4,0.64,3,188,3,0,0,0,2,0
5806,1.0,0.71,4,216,2,0,0,0,1,0
5807,0.48,0.51,5,286,3,0,0,0,9,0
5808,0.99,0.6,3,262,2,0,0,0,5,0
5809,0.73,0.81,5,173,3,0,0,0,5,0
5810,0.84,0.91,3,247,4,0,0,0,5,0
5811,0.55,0.7,3,237,4,0,0,0,0,0
5812,0.44,0.99,5,119,2,0,0,0,0,0
5813,0.95,0.67,4,227,3,0,0,0,0,0
5814,0.76,0.65,4,195,3,0,0,0,0,0
5815,0.94,0.7,6,217,5,0,0,0,0,0
5816,0.85,0.5,4,267,3,0,0,0,0,0
5817,0.57,0.62,3,154,2,0,0,0,0,1
5818,0.67,0.49,5,161,2,0,0,0,0,1
5819,0.7,0.67,3,179,3,1,0,0,0,1
5820,0.67,0.55,4,214,3,1,0,0,0,1
5821,0.72,0.84,3,167,3,0,0,0,0,1
5822,0.71,0.53,6,203,3,0,0,0,0,1
5823,0.51,0.8,4,231,3,0,0,0,0,1
5824,0.98,0.65,4,263,2,1,0,0,0,1
5825,0.52,0.83,2,227,4,0,0,0,0,1
5826,0.21,0.9,4,235,4,0,0,0,0,1
5827,0.43,0.93,6,127,3,1,0,0,0,1
5828,0.91,0.62,4,158,3,1,0,0,0,1
5829,0.74,0.85,4,105,5,0,0,0,0,2
5830,0.34,0.81,3,257,5,0,0,0,7,0
5831,0.28,0.46,4,260,2,0,0,0,7,1
5832,0.7,0.79,6,145,3,0,0,0,7,1
5833,0.53,0.59,2,201,3,1,0,0,8,1
5834,0.97,0.51,4,241,4,0,0,0,8,1
5835,0.96,0.59,3,214,2,0,0,0,8,0
5836,0.74,0.53,4,166,3,0,0,0,8,0
5837,0.79,0.86,4,173,4,0,0,0,1,0
5838,0.61,0.47,4,181,5,0,0,0,1,0
5839,0.36,0.4,4,114,4,1,0,0,1,0
5840,0.15,0.91,5,267,4,0,0,0,1,0
5841,0.61,0.5,4,216,2,0,0,0,1,0
5842,0.59,0.94,4,265,3,0,0,0,1,0
5843,0.58,0.77,5,272,2,1,0,0,1,0
5844,0.49,0.92,4,229,2,0,0,0,1,0
5845,0.92,0.96,5,174,3,1,0,0,1,0
5846,0.72,0.92,3,264,3,0,0,0,1,0
5847,0.77,0.85,5,221,5,0,0,0,1,0
5848,0.6,0.57,3,202,3,0,0,0,2,0
5849,0.21,0.4,3,262,3,0,0,0,2,0
5850,0.83,0.75,3,150,3,0,0,0,2,0
5851,0.71,0.95,3,251,3,0,0,0,2,0
5852,0.94,0.46,2,230,2,1,0,0,2,0
5853,0.59,0.99,3,185,2,0,0,0,2,1
5854,0.59,0.59,4,216,2,1,0,0,2,1
5855,0.99,0.68,3,181,3,1,0,0,2,1
5856,0.64,0.7,5,140,4,0,0,0,2,1
5857,0.54,0.5,4,160,3,0,0,0,2,1
5858,0.78,0.63,3,192,2,0,0,0,2,1
5859,0.7,0.79,6,257,4,0,0,0,1,1
5860,0.9,0.62,5,236,6,0,0,0,1,1
5861,0.14,0.74,6,160,5,0,0,0,1,1
5862,0.33,0.69,3,125,3,0,0,0,9,1
5863,0.73,0.53,4,139,2,0,0,0,3,1
5864,0.8,0.87,4,217,3,0,0,0,3,1
5865,0.17,0.91,6,246,5,0,0,0,3,2
5866,0.34,0.91,4,284,4,0,0,0,3,0
5867,0.61,0.9,3,263,3,0,0,0,3,1
5868,0.18,0.95,4,241,6,0,0,0,4,1
5869,0.72,0.94,3,258,3,0,0,0,4,1
5870,0.32,0.79,4,136,3,0,0,0,4,1
5871,0.85,0.81,2,223,3,1,0,0,4,0
5872,0.85,0.74,5,170,4,0,0,0,3,0
5873,0.8,0.81,4,194,3,1,0,0,6,0
5874,0.36,0.82,4,218,5,0,0,0,6,0
5875,0.8,0.99,6,178,5,0,0,0,6,0
5876,0.55,0.9,3,181,3,1,0,0,6,0
5877,0.69,0.56,3,183,4,1,0,0,6,0
5878,0.71,0.61,2,198,2,1,0,0,5,0
5879,0.74,0.56,3,203,3,0,0,0,0,0
5880,0.76,0.89,5,204,3,0,0,0,7,0
5881,0.81,0.62,3,257,3,0,0,0,2,0
5882,0.59,1.0,4,169,2,0,0,0,1,0
5883,0.97,0.69,4,203,2,0,0,0,9,0
5884,0.98,0.74,4,260,2,1,0,0,5,0
5885,0.96,0.87,5,202,2,0,0,0,5,0
5886,0.82,0.63,4,199,2,0,0,0,5,0
5887,0.97,0.93,2,270,4,0,0,0,0,0
5888,0.74,0.51,5,258,2,0,0,0,0,0
5889,0.14,0.52,4,108,6,0,0,0,0,0
5890,0.3,0.67,3,232,3,0,0,0,0,0
5891,0.74,0.89,4,149,2,0,0,0,0,0
5892,0.85,0.48,4,214,3,0,0,0,0,1
5893,0.69,0.65,4,136,2,0,0,0,0,1
5894,0.6,0.95,4,164,4,0,0,0,0,1
5895,0.53,0.85,3,236,6,0,0,0,0,1
5896,0.94,0.88,3,270,3,0,0,0,0,1
5897,0.57,0.63,5,156,4,0,0,0,0,1
5898,0.2,0.73,3,250,5,0,0,0,0,1
5899,0.82,0.92,4,196,3,0,0,0,0,1
5900,0.62,0.92,5,169,2,0,0,0,0,1
5901,0.88,0.59,2,144,3,0,0,0,0,1
5902,0.82,0.62,4,160,3,0,0,0,0,1
5903,0.62,0.91,3,142,6,1,0,0,0,1
5904,0.74,0.48,5,165,2,0,0,0,0,2
5905,0.91,0.66,4,163,3,0,0,0,0,0
5906,0.7,0.96,3,263,3,0,0,0,7,1
5907,0.84,0.9,3,178,2,0,0,0,7,1
5908,0.35,0.57,3,109,3,0,0,0,7,1
5909,0.28,0.83,4,206,5,0,0,0,8,1
5910,0.37,0.37,3,168,3,0,0,0,8,0
5911,0.75,0.5,4,155,2,1,0,0,8,0
5912,0.34,0.6,4,154,2,0,0,0,8,0
5913,0.55,0.5,4,179,3,0,0,0,1,0
5914,0.97,0.92,3,168,3,0,0,0,1,0
5915,0.91,0.57,3,158,3,0,0,0,1,0
5916,0.48,0.63,3,180,2,1,0,0,1,0
5917,0.53,0.71,4,227,3,0,0,0,1,0
5918,0.84,0.67,3,139,2,0,0,0,1,0
5919,0.31,0.69,3,120,3,0,0,0,1,0
5920,0.81,0.62,4,255,4,1,0,0,1,0
5921,0.78,0.95,5,273,2,0,0,0,1,0
5922,0.64,0.68,3,272,3,0,0,0,1,0
5923,0.41,0.77,4,231,6,0,0,0,1,0
5924,0.74,0.81,5,281,3,1,0,0,2,0
5925,0.89,0.86,3,208,3,0,0,0,2,0
5926,0.26,0.43,4,215,4,1,0,0,2,0
5927,0.72,0.39,5,111,5,0,0,0,2,0
5928,0.84,0.74,2,168,3,0,0,0,2,0
5929,0.52,0.8,2,144,4,0,0,0,2,0
5930,0.65,0.95,3,266,3,1,0,0,2,0
5931,0.66,0.56,3,169,2,1,0,0,2,1
5932,0.86,0.63,4,162,2,0,0,0,2,1
5933,0.91,0.9,3,243,3,0,0,0,2,1
5934,0.84,0.6,3,186,3,1,0,0,2,1
5935,0.87,0.57,4,231,4,0,0,0,1,1
5936,0.57,0.54,4,167,3,0,0,0,1,1
5937,0.68,0.5,3,139,3,0,0,0,1,1
5938,1.0,0.59,5,182,3,1,0,0,9,1
5939,0.86,0.74,4,261,2,0,0,0,3,1
5940,0.7,0.99,4,248,3,0,0,0,3,1
5941,0.28,0.7,2,164,4,0,0,0,3,1
5942,0.84,0.9,3,230,3,0,0,0,3,1
5943,0.68,0.92,3,226,2,0,0,0,3,2
5944,0.45,0.6,2,98,3,0,0,0,4,0
5945,0.37,0.74,5,117,3,0,0,0,4,1
5946,0.98,0.84,4,200,2,0,0,0,4,1
5947,0.67,0.57,3,206,3,1,0,0,4,1
5948,0.74,0.83,4,142,3,0,0,0,3,1
5949,0.48,0.46,2,174,3,0,0,0,6,0
5950,0.22,0.63,5,284,6,0,0,0,6,0
5951,0.14,0.79,5,163,6,0,0,0,6,0
5952,0.93,0.92,5,189,2,0,0,0,6,0
5953,0.83,0.54,4,189,4,0,0,0,6,0
5954,0.94,0.79,3,256,3,0,0,0,5,0
5955,0.7,0.98,3,215,2,0,0,0,0,0
5956,0.74,0.86,4,221,2,1,0,0,7,0
5957,0.83,0.85,4,263,3,0,0,0,2,1
5958,0.97,0.61,3,208,3,0,0,0,1,1
5959,0.61,0.71,3,216,4,0,0,0,9,1
5960,0.77,0.71,2,242,2,0,0,0,5,1
5961,0.66,0.73,2,135,6,0,0,0,5,1
5962,0.92,0.99,3,190,3,0,0,0,5,1
5963,0.62,0.55,3,108,2,1,0,0,0,1
5964,0.15,0.67,6,195,2,0,0,0,0,1
5965,0.82,0.68,3,160,4,0,0,0,0,1
5966,0.7,0.48,5,273,2,0,0,0,0,1
5967,0.18,0.39,2,177,6,0,0,0,0,1
5968,0.99,0.59,3,163,2,0,0,0,0,1
5969,0.22,0.9,4,106,2,0,0,0,0,1
5970,0.61,0.83,5,236,2,0,0,0,0,1
5971,0.78,0.91,3,132,2,0,0,0,0,1
5972,0.84,0.61,3,253,2,0,0,0,0,1
5973,0.87,0.74,4,151,4,0,0,0,0,1
5974,0.73,0.9,4,266,3,0,0,0,0,1
5975,0.7,0.86,3,141,2,1,0,0,0,1
5976,0.98,0.71,5,217,3,0,0,0,0,1
5977,0.85,0.49,3,258,3,0,0,0,0,1
5978,0.56,0.83,5,275,2,0,0,0,0,1
5979,0.48,0.62,4,210,2,0,0,0,0,1
5980,0.65,0.7,3,243,3,0,0,0,0,1
5981,0.84,0.59,3,234,3,1,0,0,0,1
5982,0.17,0.73,4,274,3,0,0,0,7,2
5983,0.84,0.61,4,261,2,0,0,0,7,2
5984,0.96,0.59,3,158,3,1,0,0,7,2
5985,0.62,0.96,5,251,2,0,0,0,8,2
5986,0.57,0.7,3,158,3,0,0,0,8,2
5987,0.98,0.87,3,246,3,0,0,0,8,2
5988,0.72,0.99,4,227,3,0,0,0,8,2
5989,0.43,0.46,4,169,5,0,0,0,1,2
5990,0.68,0.57,5,187,4,0,0,0,1,2
5991,0.69,0.86,4,238,3,0,0,0,1,2
5992,0.91,0.66,4,139,3,0,0,0,1,2
5993,0.42,0.37,2,284,3,0,0,0,1,2
5994,0.8,0.99,4,255,5,1,0,0,1,0
5995,0.79,0.57,5,230,2,0,0,0,1,0
5996,1.0,0.94,3,272,3,0,0,0,1,0
5997,0.63,0.75,4,155,3,0,0,0,1,0
5998,0.61,0.51,6,163,6,0,0,0,1,0
5999,0.78,0.98,4,260,3,0,0,0,1,0
6000,0.72,0.96,5,223,3,1,0,0,2,0
6001,0.64,0.51,4,247,2,1,0,0,2,0
6002,0.79,0.86,3,126,5,0,0,0,2,0
6003,0.64,0.55,3,147,2,0,0,0,2,0
6004,0.82,0.88,4,259,3,0,0,0,2,0
6005,0.51,0.86,4,196,2,0,0,0,2,0
6006,0.18,0.51,6,227,2,0,0,0,2,0
6007,0.67,0.58,5,161,3,1,0,0,2,0
6008,0.65,0.85,3,213,2,0,0,0,2,0
6009,0.7,0.8,4,183,2,0,0,0,2,1
6010,0.59,0.59,3,194,2,1,0,0,2,1
6011,0.56,0.76,3,237,3,0,0,0,1,1
6012,0.17,0.94,5,273,4,0,0,0,1,1
6013,0.8,0.89,2,166,3,0,0,0,1,1
6014,0.91,0.62,5,169,4,0,0,0,9,1
6015,0.51,0.54,3,154,3,1,0,0,3,1
6016,0.76,0.59,3,201,6,1,0,0,3,1
6017,0.82,0.59,3,178,2,0,0,0,3,1
6018,0.44,0.66,3,161,3,0,0,0,3,1
6019,0.5,0.48,4,269,3,0,0,0,3,1
6020,0.54,0.49,3,203,3,1,0,0,4,1
6021,0.56,0.63,4,271,2,1,0,0,4,2
6022,0.77,0.66,6,181,4,0,0,0,4,2
6023,0.39,0.38,4,135,2,0,0,0,4,2
6024,0.52,0.62,3,275,2,0,0,0,3,2
6025,0.63,0.91,3,252,2,0,0,0,6,2
6026,0.49,0.46,2,129,2,0,0,0,6,2
6027,0.2,0.47,4,230,4,0,0,0,6,2
6028,0.21,0.94,3,287,5,0,0,0,6,2
6029,0.85,0.98,5,156,2,0,0,0,6,0
6030,0.54,0.82,2,279,3,1,0,0,5,0
6031,0.23,0.88,5,156,4,0,0,0,0,0
6032,0.65,0.96,3,168,2,0,0,0,7,0
6033,0.19,0.85,6,259,3,1,0,0,2,0
6034,0.76,0.58,4,188,3,0,0,0,1,0
6035,0.83,0.8,4,149,3,0,0,0,9,0
6036,0.97,0.47,3,157,4,0,0,0,5,0
6037,0.67,1.0,3,201,4,0,0,0,5,1
6038,0.53,0.62,3,185,3,0,0,0,5,1
6039,0.34,0.71,2,160,3,1,0,0,0,1
6040,0.58,0.48,5,251,3,0,0,0,0,1
6041,0.96,0.68,5,145,3,1,0,0,0,1
6042,0.72,0.76,3,269,3,1,0,0,0,1
6043,0.58,0.62,3,213,2,0,0,0,0,1
6044,0.39,0.67,6,276,6,0,0,0,0,1
6045,0.24,0.57,5,232,3,0,0,0,0,1
6046,0.64,0.73,4,184,3,0,0,0,0,1
6047,0.98,0.55,3,260,3,0,0,0,0,1
6048,0.64,0.99,3,214,2,0,0,0,0,1
6049,0.56,0.41,2,194,2,0,0,0,0,1
6050,0.53,0.74,5,181,2,0,0,0,0,1
6051,0.62,0.57,4,215,3,0,0,0,0,1
6052,0.85,0.69,3,194,4,0,0,0,0,1
6053,0.76,0.85,4,190,3,0,0,0,0,1
6054,0.69,0.5,3,260,4,0,0,0,0,1
6055,0.35,0.67,2,171,3,0,0,0,0,1
6056,0.54,0.47,2,193,4,0,0,0,0,1
6057,0.63,0.49,3,252,3,0,0,0,0,1
6058,0.58,0.58,5,171,2,0,0,0,7,1
6059,0.7,0.93,3,185,4,0,0,0,7,1
6060,0.48,0.51,4,152,4,0,0,0,7,2
6061,0.59,0.92,4,183,2,0,0,0,8,0
6062,0.96,0.8,4,145,2,0,0,0,8,1
6063,0.99,0.77,3,190,4,0,0,0,8,1
6064,0.73,0.59,4,214,5,0,0,0,8,1
6065,0.7,0.73,2,139,2,0,0,0,1,1
6066,0.85,0.88,5,236,4,0,0,0,1,1
6067,0.66,0.61,3,156,3,1,0,0,1,1
6068,0.94,0.97,2,221,2,0,0,0,1,1
6069,0.54,0.64,6,278,2,0,0,0,1,1
6070,0.78,0.47,4,129,2,0,0,0,1,1
6071,0.64,0.85,3,213,4,0,0,0,1,1
6072,0.68,0.56,3,146,3,0,0,0,1,0
6073,0.92,0.84,4,159,3,0,0,0,1,0
6074,0.72,0.73,3,198,2,0,0,0,1,0
6075,0.78,0.74,6,251,4,0,0,0,1,0
6076,0.35,0.54,2,124,3,0,0,0,2,0
6077,0.97,0.77,5,223,2,0,0,0,2,0
6078,0.57,0.65,3,163,2,0,0,0,2,0
6079,0.9,0.66,4,242,3,0,0,0,2,2
6080,0.31,0.61,4,97,2,0,0,0,2,0
6081,0.17,0.5,4,267,6,0,0,0,2,2
6082,0.8,0.4,5,199,4,1,0,0,2,2
6083,0.19,0.76,3,107,5,0,0,0,2,0
6084,0.57,0.65,5,144,3,1,0,0,2,0
6085,0.22,0.96,3,213,3,0,0,0,2,2
6086,0.15,0.9,5,284,4,0,0,0,2,0
6087,0.62,0.67,5,259,3,0,0,0,1,1
6088,0.61,0.41,3,103,2,0,0,0,1,2
6089,0.87,0.81,5,236,3,0,0,0,1,1
6090,0.54,0.75,4,199,2,0,0,0,9,1
6091,0.71,0.54,3,201,2,0,0,0,3,1
6092,0.66,0.67,3,123,4,0,0,0,3,1
6093,0.7,0.68,4,143,5,0,0,0,3,2
6094,0.53,0.5,5,159,2,0,0,0,3,1
6095,0.92,0.54,5,203,3,0,0,0,3,1
6096,0.93,0.73,4,168,2,0,0,0,4,1
6097,0.62,0.7,5,180,4,0,0,0,4,2
6098,0.65,0.53,5,142,3,0,0,0,4,1
6099,0.87,0.98,4,266,2,1,0,0,4,2
6100,0.97,0.89,5,265,2,0,0,0,3,0
6101,0.76,0.77,5,257,3,0,0,0,6,1
6102,0.96,0.55,4,234,4,0,0,0,6,1
6103,1.0,0.8,3,223,3,0,0,0,6,1
6104,0.99,0.85,5,261,4,0,0,0,6,1
6105,0.67,0.84,4,197,2,0,0,0,6,0
6106,0.61,0.52,4,171,2,0,0,0,5,0
6107,0.62,0.92,3,228,2,0,0,0,0,0
6108,0.62,0.79,3,141,3,0,0,0,7,0
6109,0.97,0.76,3,147,3,1,0,0,2,0
6110,0.86,0.56,5,237,3,0,0,0,1,0
6111,0.15,0.44,3,199,2,0,0,0,9,0
6112,0.14,0.95,4,144,5,0,0,0,5,0
6113,0.7,0.98,4,146,3,0,0,0,5,0
6114,0.95,0.7,4,139,3,0,0,0,5,0
6115,0.63,0.86,4,169,2,0,0,0,0,2
6116,0.45,0.75,4,169,2,0,0,0,0,0
6117,0.9,0.6,3,268,3,0,0,0,0,0
6118,0.15,0.87,4,194,4,0,0,0,0,0
6119,0.75,0.86,3,249,3,0,0,0,0,0
6120,0.14,0.52,4,122,2,0,0,0,0,2
6121,0.5,0.94,5,176,4,0,0,0,0,0
6122,0.45,0.45,4,168,2,0,0,0,0,0
6123,0.86,0.92,3,260,2,0,0,0,0,0
6124,0.52,0.62,3,179,3,0,0,0,0,2
6125,0.79,0.48,5,200,3,0,0,0,0,0
6126,0.47,0.56,4,165,3,0,0,0,0,1
6127,0.76,0.64,4,144,2,0,0,0,0,2
6128,0.52,0.72,4,186,2,0,0,0,0,1
6129,0.84,0.54,4,156,4,0,0,0,0,2
6130,0.5,0.7,4,162,2,0,0,0,0,1
6131,0.52,0.63,3,269,2,0,0,0,0,1
6132,0.76,0.37,3,127,4,0,0,0,0,1
6133,0.59,0.58,2,267,3,0,0,0,0,1
6134,0.65,0.79,4,196,2,0,0,0,7,1
6135,0.68,0.83,3,144,2,0,0,0,7,1
6136,0.52,0.72,2,247,4,0,0,0,7,1
6137,0.92,0.5,5,258,3,0,0,0,8,1
6138,0.53,0.84,4,219,2,0,0,0,8,2
6139,0.5,0.95,2,208,2,0,0,0,8,0
6140,0.98,0.77,4,184,3,0,0,0,8,1
6141,0.85,0.6,5,178,2,0,0,0,1,1
6142,0.49,0.83,4,194,3,0,0,0,1,1
6143,0.52,0.73,4,245,4,0,0,0,1,1
6144,0.96,0.77,3,193,3,0,0,0,1,1
6145,0.86,0.85,3,254,3,0,0,0,1,1
6146,0.35,0.59,3,281,2,0,0,0,1,1
6147,0.99,0.97,5,229,2,0,0,0,1,1
6148,0.52,0.92,4,112,2,0,0,0,1,1
6149,0.75,0.91,4,243,3,0,0,0,1,2
6150,0.67,0.66,3,151,3,0,0,0,1,0
6151,0.49,0.37,4,216,4,0,0,0,1,0
6152,0.51,0.62,3,110,3,0,0,0,2,0
6153,0.65,0.6,3,142,2,0,0,0,2,2
6154,0.73,0.8,4,251,2,1,0,0,2,0
6155,0.46,0.75,6,276,6,0,0,0,2,0
6156,0.94,0.82,4,159,2,1,0,0,2,0
6157,0.53,0.69,4,257,4,0,0,0,2,2
6158,0.6,0.79,5,154,2,0,0,0,2,0
6159,0.63,0.97,5,146,3,0,0,0,2,0
6160,0.75,0.77,4,204,2,0,0,0,2,0
6161,0.69,0.53,4,156,3,0,0,0,2,0
6162,0.81,0.5,4,170,4,0,0,0,2,0
6163,0.74,0.84,3,239,3,0,0,0,1,0
6164,0.72,0.55,4,145,3,0,0,0,1,0
6165,0.27,0.39,4,193,4,0,0,0,1,1
6166,0.86,0.74,2,178,3,0,0,0,9,1
6167,0.5,0.59,3,260,3,0,0,0,3,1
6168,0.82,0.5,3,198,4,0,0,0,3,1
6169,0.73,0.51,4,249,5,0,0,0,3,1
6170,0.7,0.72,4,202,3,0,0,0,3,1
6171,0.9,0.72,4,143,3,0,0,0,3,1
6172,0.72,0.95,2,178,4,1,0,0,4,1
6173,0.63,0.85,3,151,4,1,0,0,4,1
6174,0.84,0.99,4,134,3,0,0,0,4,1
6175,0.98,0.92,5,221,3,1,0,0,4,1
6176,0.41,0.48,6,165,4,0,0,0,3,1
6177,0.72,0.58,4,255,2,0,0,0,6,2
6178,0.87,0.89,3,140,2,1,0,0,6,0
6179,0.63,0.71,5,141,2,0,0,0,6,1
6180,0.6,0.96,4,99,6,0,0,0,6,1
6181,0.58,0.79,5,197,3,0,0,0,6,1
6182,0.64,0.52,3,240,3,0,0,0,5,1
6183,0.74,0.62,3,216,3,1,0,0,0,0
6184,0.93,0.7,5,206,4,0,0,0,7,0
6185,0.74,0.75,4,257,3,0,0,0,2,0
6186,0.98,0.6,4,160,3,0,0,0,1,0
6187,0.87,0.82,5,138,3,1,0,0,9,0
6188,0.76,0.99,3,216,3,0,0,0,5,0
6189,0.15,0.91,6,281,3,0,0,0,5,0
6190,0.18,0.57,6,238,6,1,0,0,5,0
6191,1.0,0.67,3,199,4,0,0,0,0,0
6192,0.98,0.63,3,135,3,0,0,0,0,0
6193,0.73,0.97,3,165,2,0,0,0,0,0
6194,0.67,0.72,3,180,3,0,0,0,0,0
6195,0.9,0.74,3,227,3,0,0,0,0,0
6196,0.54,0.53,3,251,2,0,0,0,0,0
6197,0.15,0.39,5,229,4,0,0,0,0,0
6198,0.58,0.54,4,199,2,0,0,0,0,0
6199,0.81,0.51,4,271,2,0,0,0,0,0
6200,0.17,0.51,5,221,3,0,0,0,0,0
6201,0.68,0.73,4,251,3,0,0,0,0,0
6202,0.68,0.49,4,153,4,0,0,0,0,0
6203,0.7,0.93,4,241,3,0,0,0,0,0
6204,0.49,0.68,4,201,4,0,0,0,0,1
6205,0.55,0.96,4,267,3,0,0,0,0,1
6206,0.48,0.84,3,146,2,1,0,0,0,1
6207,0.63,0.98,4,210,3,0,0,0,0,1
6208,0.83,0.69,4,233,2,0,0,0,0,1
6209,0.48,0.87,3,221,2,0,0,0,0,1
6210,0.98,0.96,5,183,3,1,0,0,7,1
6211,0.57,0.72,4,221,3,0,0,0,7,1
6212,0.72,0.66,3,167,3,0,0,0,7,1
6213,0.9,0.8,4,240,3,0,0,0,8,1
6214,0.64,0.59,3,200,2,1,0,0,8,1
6215,0.55,0.98,2,144,2,0,0,0,8,1
6216,0.56,0.59,5,209,2,1,0,0,8,2
6217,0.8,0.55,3,206,2,0,0,0,1,0
6218,0.65,0.76,3,111,5,0,0,0,1,1
6219,0.75,0.78,3,241,3,0,0,0,1,1
6220,0.69,0.79,3,207,3,0,0,0,1,1
6221,0.91,0.76,3,197,3,0,0,0,1,1
6222,0.78,0.63,5,200,2,0,0,0,1,0
6223,0.71,0.68,4,242,4,0,0,0,1,0
6224,0.79,0.96,4,180,3,0,0,0,1,0
6225,0.86,0.72,4,173,3,0,0,0,1,0
6226,0.87,0.82,3,224,3,0,0,0,1,0
6227,0.76,0.99,2,183,2,0,0,0,1,0
6228,0.76,0.8,4,226,5,0,0,0,2,0
6229,0.74,0.66,3,257,3,0,0,0,2,0
6230,0.56,0.81,3,165,4,0,0,0,2,0
6231,0.54,0.91,3,142,2,0,0,0,2,0
6232,0.84,0.79,4,258,4,0,0,0,2,0
6233,0.55,0.69,5,193,2,0,0,0,2,0
6234,0.69,0.51,3,176,2,0,0,0,2,0
6235,0.79,0.88,4,188,3,0,0,0,2,0
6236,0.21,0.38,3,275,5,0,0,0,2,0
6237,0.57,0.58,3,132,3,0,0,0,2,0
6238,0.89,0.95,3,246,4,0,0,0,2,0
6239,0.72,0.98,3,181,4,0,0,0,1,0
6240,0.56,0.58,5,266,3,0,0,0,1,0
6241,0.84,0.68,4,151,2,0,0,0,1,0
6242,0.94,0.76,3,257,4,1,0,0,9,0
6243,0.29,0.88,6,183,4,0,0,0,3,1
6244,0.54,0.93,3,124,5,0,0,0,3,1
6245,0.93,0.73,4,153,2,1,0,0,3,1
6246,0.8,0.68,4,199,2,0,0,0,3,1
6247,1.0,0.73,5,142,4,0,0,0,3,1
6248,0.89,0.56,4,159,3,0,0,0,4,1
6249,0.6,0.78,6,211,4,1,0,0,4,1
6250,0.49,0.94,5,136,3,0,0,0,4,1
6251,0.65,0.75,4,153,2,0,0,0,4,1
6252,0.6,0.71,5,263,2,1,0,0,3,1
6253,0.51,1.0,3,168,3,1,0,0,6,1
6254,0.74,0.89,4,234,3,1,0,0,6,1
6255,0.57,0.42,4,154,5,0,0,0,6,2
6256,0.82,0.84,5,173,2,0,0,0,6,0
6257,0.19,0.63,5,206,6,0,0,0,6,1
6258,0.5,0.64,4,208,2,0,0,0,5,1
6259,0.91,0.68,4,178,3,1,0,0,0,1
6260,0.19,0.86,4,198,6,0,0,0,7,1
6261,0.94,0.84,4,220,3,0,0,0,2,0
6262,0.88,0.67,4,226,2,0,0,0,1,0
6263,0.9,0.87,4,231,5,0,0,0,9,0
6264,0.49,0.96,2,206,2,0,0,0,5,0
6265,0.99,0.55,4,179,4,0,0,0,5,0
6266,0.72,0.81,4,200,2,0,0,0,5,0
6267,0.66,0.69,5,202,6,0,0,0,0,0
6268,0.96,0.51,4,237,3,0,0,0,0,0
6269,0.49,0.69,4,270,3,0,0,0,0,0
6270,0.73,0.49,3,168,2,1,0,0,0,0
6271,0.48,0.98,5,132,4,0,0,0,0,0
6272,0.57,0.78,3,162,2,0,0,0,0,0
6273,0.63,0.82,3,269,3,0,0,0,0,0
6274,0.46,0.87,5,254,5,1,0,0,0,0
6275,0.64,0.5,3,261,2,0,0,0,0,0
6276,0.56,0.73,4,148,3,0,0,0,0,0
6277,0.97,0.75,5,228,4,0,0,0,0,0
6278,0.69,0.68,3,138,3,0,0,0,0,0
6279,0.23,0.97,4,200,3,0,0,0,0,0
6280,0.77,0.48,4,258,4,1,0,0,0,0
6281,0.76,0.57,4,266,3,0,0,0,0,0
6282,0.98,0.66,3,204,2,0,0,0,0,1
6283,0.92,0.77,3,236,3,0,0,0,0,1
6284,0.63,0.67,4,149,3,1,0,0,0,1
